DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ABW,MDE,16,73,0
ABW,MDE,52,172,0
ABW,MDE,20,61,0
ABW,MDE,58,333,0
ABW,MDE,31,175,0
ABW,MDE,16,53,0
ABW,MDE,196,648,0
ABW,MDE,46,152,0
ABW,MDE,49,297,0
ABW,MDE,56,241,0
ABW,MDE,16,102,0
ABW,MDE,39,236,0
ABW,MDE,54,307,0
ABW,MDE,28,192,0
ABW,MDE,18,147,0
ABW,MDE,16,80,0
ABW,MDE,1,1,0
ABW,MDE,27,682,0
ABW,MDE,265,7581,0
ABW,MDE,8,179,0
ABW,MDE,201,4388,0
ABW,MDE,36,325,0
ABW,MDE,12,325,0
ABW,MDE,388,6176,0
ABW,MDE,21,369,0
ABW,MDE,92,1844,0
ABW,MDE,36,800,0
ABW,MDE,356,6404,0
ABW,MDE,138,1757,0
ABW,MDE,1034,12820,0
ABW,MDE,62,1254,0
ABW,MDE,66,58888,0
SAU,MDE,140,2231,0
SAU,MDE,400,12599,0
SAU,MDE,3,46,0
SAU,MDE,410,3409,0
SAU,MDE,1,20,0
SAU,MDE,30,30,0
SAU,MDE,30,18,0
SAU,MDE,15,9,0
AUT,BOG,1,4000,0
AUT,BOG,2,14923,0
BHS,MDE,720,332,0
BHS,MDE,45,18,0
BHS,MDE,13,72,0
BHS,MDE,104,1,0
BRB,BOG,1,3505,0
BRB,BOG,9,603,0
BMU,MDE,11,10824,0
BOL,BOG,10,141,0
BOL,BOG,60,810,0
BOL,BOG,422,15145,0
BOL,BOG,154,7291,0
BOL,MDE,6,44,0
BOL,MDE,754,8526,0
BOL,MDE,40,681,0
BOL,MDE,42,521,0
BOL,MDE,126,694,0
BOL,MDE,123,710,0
BOL,MDE,339,1895,0
BOL,MDE,462,1668,0
BOL,MDE,2098,6784,0
BOL,MDE,12,30,0
BOL,MDE,30,99,0
BOL,MDE,69,433,0
BOL,MDE,549,5063,0
BOL,MDE,491,4580,0
BOL,MDE,21,213,0
BOL,MDE,183,3545,0
BOL,MDE,10,10,0
BOL,MDE,476,1309,0
BOL,MDE,5501,16272,0
BOL,MDE,3149,24800,0
BOL,MDE,360,7186,0
BOL,MDE,360,7864,0
BOL,MDE,23508,26028,0
BOL,MDE,200,10,0
BOL,MDE,450,10571,0
BOL,MDE,10,35,0
BOL,MDE,397,1588,0
BOL,MDE,729,6718,0
BOL,MDE,204,2676,0
BOL,MDE,2927,50272,0
BOL,MDE,219,5440,0
BOL,MDE,123,1494,0
BOL,MDE,181,1774,0
BOL,MDE,8,8,0
BOL,MDE,45,45,0
BOL,MDE,4,4,0
BOL,MDE,26,385,0
BOL,MDE,148,826,0
BOL,MDE,334,4914,0
BOL,MDE,21,236,0
BOL,MDE,6,136,0
BOL,MDE,6,95,0
BOL,MDE,129,770,0
BOL,MDE,227,3134,0
BOL,MDE,20,272,0
BOL,MDE,15,242,0
BOL,MDE,19,307,0
BOL,MDE,5,30,0
BOL,MDE,12000,9600,0
BRA,BOG,244,60687,0
BRA,BOG,80,299,0
BRA,BOG,15,52,0
BRA,BOG,7,268,0
BRA,MDE,16,13648,0
CYM,BOG,302,3823,0
CYM,BOG,3,27,0
CYM,BOG,2,27,0
CYM,BOG,375,4493,0
CAN,BOG,77571,11676,0
CAN,BOG,20980,5818,0
CAN,BOG,7617,1439,0
CAN,BOG,200,2,0
CAN,BOG,201,4,0
CAN,BOG,450,2410,0
CAN,MDE,187,10000,0
CAN,MDE,345,496,0
CAN,MDE,1577,4885,0
CAN,MDE,22460,4783,0
CAN,MDE,4450,3892,0
CAN,MDE,135,324,0
CAN,MDE,1440,851,0
CAN,MDE,42934,11044,0
CAN,MDE,699,4777,0
CAN,MDE,3200,384,0
CAN,MDE,47656,26037,0
CAN,MDE,3360,1028,0
CAN,MDE,1205,12968,0
CAN,MDE,1968,3260,0
CAN,MDE,200,620,0
CAN,MDE,1013,2337,0
CAN,MDE,375862,83542,0
CAN,MDE,89395,32934,0
CAN,MDE,35590,4760,0
CAN,MDE,141389,63068,0
CAN,MDE,288750,63043,0
CAN,MDE,2584,26678,0
CAN,MDE,60,1,0
CAN,MDE,120,38,0
CAN,MDE,102,1,0
CAN,MDE,60,0,0
CAN,MDE,300,20,0
CAN,MDE,64,31,0
CAN,MDE,23600,3304,0
CAN,MDE,1400,1266,0
CAN,MDE,80801,37453,0
CAN,MDE,59,576,0
CAN,MDE,28,43,0
CAN,MDE,18,27,0
CAN,MDE,54,1787,0
CAN,MDE,38,1181,0
CAN,MDE,45,1020,0
CAN,MDE,99,2570,0
CAN,MDE,1614121,328894,0
CAN,MDE,487452,162007,0
CAN,MDE,66839,39032,0
CAN,MDE,70025,10079,0
CAN,MDE,24380,3549,0
CAN,MDE,306767,145185,0
CAN,MDE,202540,52377,0
CAN,MDE,6203,62184,0
CAN,MDE,11,120,0
CAN,MDE,614,8573,0
CAN,MDE,12,64,0
CAN,MDE,156,7924,0
CAN,MDE,54,1406,0
CAN,MDE,1072,19430,0
CAN,MDE,9,253,0
CAN,MDE,1,367251,0
CAN,MDE,5440,2220,0
CAN,MDE,8,46,0
CAN,MDE,2,2,0
CAN,MDE,20,10,0
CAN,MDE,100,0,0
CAN,MDE,60,11,0
COL,MDE,23,278,0
COL,MDE,505,7755,0
COL,MDE,36,477,0
COL,MDE,252,4036,0
COL,MDE,20,781,0
COL,MDE,990,14213,0
COL,MDE,3765,24338,0
COL,MDE,8,90,0
COL,MDE,55,851,0
COL,MDE,65,449,0
COL,MDE,111,440,0
COL,MDE,1266,6124,0
COL,MDE,283,5423,0
COL,MDE,19,161,0
COL,MDE,9,104,0
COL,MDE,130,1949,0
COL,MDE,233,3462,0
COL,MDE,61,951,0
COL,MDE,2,37,0
COL,MDE,207,2973,0
COL,MDE,51,827,0
COL,MDE,36,240,0
COL,MDE,30,118,0
COL,MDE,515,2534,0
COL,MDE,101,1929,0
COL,MDE,13,151,0
COL,MDE,9,104,0
COL,MDE,31,475,0
COL,MDE,84,1130,0
COL,MDE,57,792,0
COL,MDE,0,3,0
COL,MDE,99,1421,0
COL,MDE,377,2434,0
COL,MDE,51,709,0
COL,MDE,278,4555,0
COL,MDE,18,731,0
COL,MDE,10,552,0
COL,MDE,114,4925,0
COL,MDE,319,7662,0
COL,MDE,19,375,0
COL,MDE,196,13235,0
COL,MDE,169,6203,0
COL,MDE,305,14925,0
COL,MDE,19,374,0
COL,MDE,41,3129,0
COL,MDE,119,2563,0
COL,MDE,9,482,0
COL,MDE,27,2589,0
COL,MDE,62,2494,0
COL,MDE,7,58,0
COL,MDE,7,87,0
COL,MDE,33,2008,0
COL,MDE,4,58,0
COL,MDE,99,1851,0
COL,MDE,18,284,0
COL,MDE,75,1484,0
COL,MDE,13,213,0
COL,MDE,22,521,0
COL,MDE,36,433,0
COL,MDE,21,782,0
COL,MDE,215,6199,0
COL,MDE,81,800,0
COL,MDE,305,3638,0
COL,MDE,77,2086,0
COL,MDE,71,4678,0
COL,MDE,320,2086,0
COL,MDE,285,6599,0
COL,MDE,159,1569,0
COL,MDE,37,2191,0
COL,MDE,40,237,0
COL,MDE,190,1382,0
COL,MDE,8,1036,0
COL,MDE,198,4730,0
COL,MDE,18,265,0
COL,MDE,860,9316,0
COL,MDE,293,6312,0
COL,MDE,484,3260,0
COL,MDE,63,6022,0
COL,MDE,8,216,0
COL,MDE,7,138,0
COL,MDE,463,8548,0
COL,MDE,19,312,0
COL,MDE,44,835,0
COL,MDE,50,802,0
COL,MDE,25,200,0
COL,MDE,53,3502,0
COL,MDE,308,17990,0
COL,MDE,140,2211,0
COL,MDE,330,6755,0
COL,MDE,120,3176,0
COL,MDE,133,1455,0
COL,MDE,341,3267,0
COL,MDE,100,1283,0
COL,MDE,1011,16506,0
COL,MDE,200,395,0
COL,MDE,20,99,0
COL,MDE,14,125,0
COL,MDE,64,1213,0
COL,MDE,18,569,0
COL,MDE,124,7710,0
COL,MDE,99,2536,0
COL,MDE,161,7262,0
COL,MDE,25,450,0
COL,MDE,27,1501,0
COL,MDE,52,1244,0
COL,MDE,5,421,0
COL,MDE,52,1326,0
COL,MDE,8,225,0
COL,MDE,11,250,0
COL,MDE,15,266,0
COL,MDE,8,1013,0
COL,MDE,17,283,0
COL,MDE,220,1063,0
COL,MDE,201,2779,0
COL,MDE,17,1417,0
COL,MDE,270,2689,0
COL,MDE,346,8180,0
COL,MDE,8,500,0
COL,MDE,6,188,0
COL,MDE,132,2272,0
COL,MDE,21,474,0
COL,MDE,19,1982,0
COL,MDE,312,4496,0
COL,MDE,321,6304,0
COL,MDE,37,4399,0
COL,MDE,19,1429,0
COL,MDE,33,363,0
COL,MDE,60,750,0
COL,MDE,21,372,0
COL,MDE,46,987,0
COL,MDE,4,54,0
COL,MDE,6,234,0
COL,MDE,15,397,0
COL,MDE,110,2569,0
COL,MDE,67,698,0
COL,MDE,5,229,0
COL,MDE,145,7038,0
COL,MDE,5,120,0
KOR,MDE,15860,8846,0
KOR,MDE,106,1544,0
KOR,MDE,21340,13903,0
KOR,MDE,52,750,0
KOR,MDE,800,152,0
KOR,MDE,28890,21177,0
KOR,MDE,296,2763,0
KOR,MDE,1320,732,0
KOR,MDE,55095,29004,0
KOR,MDE,734,8000,0
CRI,BOG,190,2576,0
CRI,BOG,216,2380,0
CRI,BOG,275,2503,0
CRI,BOG,699,6516,0
CRI,BOG,1247,6839,0
CRI,BOG,376,1827,0
CRI,BOG,528,3082,0
CRI,BOG,471,3572,0
CRI,BOG,244,2067,0
CRI,BOG,12638,115343,0
CRI,BOG,191,2153,0
CRI,BOG,415,3302,0
CRI,BOG,358,4117,0
CRI,BOG,578,3535,0
CRI,BOG,1750,11662,0
CRI,BOG,396,4039,0
CRI,BOG,377,4524,0
CRI,BOG,479,3185,0
CRI,BOG,3132,41305,0
CRI,BOG,1763,11979,0
CRI,BOG,9824,58139,0
CRI,BOG,4924,25795,0
CRI,BOG,407,3867,0
CRI,BOG,21168,128431,0
CRI,BOG,1164,4465,0
CRI,BOG,5242,24849,0
CRI,BOG,713,2707,0
CRI,BOG,9867,26024,0
CRI,BOG,47407,122749,0
CRI,BOG,23747,120150,0
CRI,BOG,6656,27481,0
CRI,BOG,29416,123782,0
CRI,BOG,4381,23428,0
CRI,BOG,3747,47798,0
CRI,BOG,456,987,0
CRI,BOG,7630,54951,0
CRI,BOG,363,3389,0
CRI,BOG,240,2736,0
CRI,BOG,586,5154,0
CRI,BOG,212,1984,0
CRI,BOG,312,3994,0
CRI,BOG,903,7416,0
CRI,BOG,250,2205,0
CRI,BOG,4106,39166,0
CRI,BOG,2513,29113,0
CRI,BOG,5931,30129,0
CRI,BOG,2175,23615,0
CRI,BOG,1852,11467,0
CRI,BOG,13533,67902,0
CRI,BOG,240,10382,0
CRI,BOG,1226,17400,0
CRI,BOG,23518,165398,0
CRI,BOG,11694,56806,0
CRI,BOG,65,648,0
CRI,BOG,3000,4500,0
CRI,BOG,1000,4900,0
CRI,BOG,93,693,0
CRI,BOG,9410,2962,0
CRI,MDE,39,867,0
CRI,MDE,7,100,0
CRI,MDE,40,228,0
CRI,MDE,6,162,0
CRI,MDE,40,229,0
CRI,MDE,99,3181,0
CRI,MDE,99,197,0
CRI,MDE,36,72,0
CRI,MDE,48,661,0
CRI,MDE,10480,2700,0
CRI,MDE,32,1925,0
CRI,MDE,23,2064,0
CRI,MDE,35,2755,0
CRI,MDE,5,347,0
CRI,MDE,1,129,0
CRI,MDE,20000,2210,0
CRI,MDE,8,640,0
CRI,MDE,31,607,0
CRI,MDE,8,612,0
CRI,MDE,2,146,0
CRI,MDE,45,2234,0
CRI,MDE,180,3551,0
CRI,MDE,19,1900,0
CRI,MDE,35,1930,0
CRI,MDE,22,1102,0
CRI,MDE,4,151,0
CRI,MDE,896,2166,0
CRI,MDE,24,4543,0
CRI,MDE,431,3686,0
CRI,MDE,80,138,0
CRI,MDE,61,2364,0
CRI,MDE,676,919,0
CRI,MDE,300,60,0
CRI,MDE,154,2638,0
CRI,MDE,410,310,0
CRI,MDE,102,5094,0
CRI,MDE,72,1627,0
CRI,MDE,348,5315,0
CRI,MDE,35,1065,0
CRI,MDE,13,352,0
CRI,MDE,12,222,0
CRI,MDE,109,1612,0
CRI,MDE,60,214,0
CRI,MDE,125,601,0
CRI,MDE,682,2258,0
CRI,MDE,4950,18839,0
CRI,MDE,28,162,0
CRI,MDE,914,6741,0
CRI,MDE,4,37,0
CRI,MDE,26,314,0
CRI,MDE,7,75,0
CRI,MDE,7,69,0
CRI,MDE,1090,28319,0
CRI,MDE,20,54,0
CRI,MDE,110,493,0
CRI,MDE,88,1153,0
CRI,MDE,77,748,0
CRI,MDE,4,51,0
CRI,MDE,15,210,0
CRI,MDE,10,158,0
CRI,MDE,18,241,0
CRI,MDE,863,3858,0
CRI,MDE,1,9,0
CRI,MDE,36,538,0
CRI,MDE,3,105,0
CRI,MDE,2,53,0
CRI,MDE,7374,51719,0
CRI,MDE,686,13061,0
CRI,MDE,96,2284,0
CRI,MDE,1330,989,0
CRI,MDE,6,14,0
CRI,MDE,250,29,0
CRI,MDE,551,4363,0
CRI,MDE,59,3399,0
CRI,MDE,157,5594,0
CRI,MDE,260,10852,0
CRI,MDE,32,1396,0
CRI,MDE,198,3192,0
CRI,MDE,36,339,0
CRI,MDE,20,10,0
CRI,MDE,108,726,0
CRI,MDE,5,236,0
CRI,MDE,4,234,0
CRI,MDE,19,118,0
CRI,MDE,5,125,0
CRI,MDE,125,3779,0
CRI,MDE,86,1670,0
CRI,MDE,4400,11988,0
CRI,MDE,1,493,0
CRI,MDE,65,4658,0
CRI,MDE,788,9216,0
CRI,MDE,230,6941,0
CRI,MDE,200,2,0
CRI,MDE,850,9,0
CRI,MDE,0,0,0
CRI,MDE,70,175,0
CRI,MDE,0,10,0
CRI,MDE,6,322,0
CRI,MDE,128,3580,0
CRI,MDE,76,3930,0
CRI,MDE,384,5013,0
CRI,MDE,36,513,0
CRI,MDE,140,774,0
CRI,MDE,70,698,0
CRI,MDE,88,988,0
CRI,MDE,44,1223,0
CRI,MDE,3,32,0
CRI,MDE,202,2464,0
CRI,MDE,6,93,0
CRI,MDE,202,1832,0
CRI,MDE,50,450,0
CRI,MDE,166,1842,0
CRI,MDE,232,2203,0
CRI,MDE,348,3148,0
CRI,MDE,148,1177,0
CRI,MDE,165,833,0
CRI,MDE,311,1670,0
CRI,MDE,329,1105,0
CRI,MDE,3490,19710,0
CRI,MDE,825,5935,0
CRI,MDE,97,1303,0
CRI,MDE,20,217,0
CRI,MDE,4776,14543,0
CRI,MDE,457,919,0
CRI,MDE,15,30,0
CRI,MDE,136,925,0
CRI,MDE,11196,5124,0
CRI,MDE,657,11225,0
CRI,MDE,2079,5198,0
CRI,MDE,490,7788,0
CRI,MDE,320,9735,0
CRI,MDE,196,2127,0
CRI,MDE,25200,1257,0
CRI,MDE,48,66,0
CRI,MDE,92,538,0
CRI,MDE,38,72,0
CRI,MDE,11,82,0
CRI,MDE,31,302,0
CRI,MDE,53,355,0
CRI,MDE,19,112,0
CRI,MDE,156,2106,0
CRI,MDE,7,50,0
CRI,MDE,5,44,0
CRI,MDE,26,315,0
CRI,MDE,910,8129,0
CRI,MDE,91,1835,0
CRI,MDE,17,234,0
CRI,MDE,372,5367,0
CRI,MDE,87,928,0
CRI,MDE,51,919,0
CRI,MDE,39,536,0
CRI,MDE,49,943,0
CRI,MDE,65,686,0
CRI,MDE,1,12,0
CRI,MDE,40,592,0
CRI,MDE,679,9868,0
CRI,MDE,316,4611,0
CRI,MDE,437,6747,0
CRI,MDE,208,3216,0
CRI,MDE,22,264,0
CRI,MDE,432,4147,0
CRI,MDE,10,48,0
CRI,MDE,315,2622,0
CRI,MDE,269,2648,0
CRI,MDE,56,168,0
CRI,MDE,224,1782,0
CRI,MDE,34,291,0
CRI,MDE,8,18,0
CRI,MDE,29,355,0
CRI,MDE,13,227,0
CRI,MDE,101,1549,0
CRI,MDE,135,1996,0
CRI,MDE,42,395,0
CRI,MDE,19,232,0
CRI,MDE,41,276,0
CRI,MDE,245,1336,0
CRI,MDE,26,71,0
CRI,MDE,1,3485,0
CRI,MDE,9,441,0
CRI,MDE,6,26,0
CRI,MDE,7,108,0
CRI,MDE,40,220,0
CRI,MDE,16,26,0
CRI,MDE,59,61,0
CRI,MDE,21,32,0
CRI,MDE,3,3,0
CRI,MDE,28789,5807,0
CRI,MDE,4,0,0
CRI,MDE,150,2445,0
CRI,MDE,604,5662,0
CRI,MDE,5,25,0
CRI,MDE,147,709,0
CRI,MDE,3485,3107,0
CRI,MDE,170,156,0
CRI,MDE,2,20,0
CRI,MDE,32,317,0
CRI,MDE,15,135,0
CRI,MDE,56,470,0
CRI,MDE,190,1053,0
CRI,MDE,29,252,0
CRI,MDE,41,525,0
CRI,MDE,103,1201,0
CRI,MDE,23,283,0
CRI,MDE,26,250,0
CRI,MDE,83,1104,0
CRI,MDE,105,915,0
CRI,MDE,26,244,0
CRI,MDE,132,1105,0
CRI,MDE,35,529,0
CRI,MDE,2,14,0
CRI,MDE,280,182,0
CRI,MDE,10025,4877,0
CRI,MDE,101,88527,0
CUB,MDE,43,4597,0
CUB,MDE,12,7860,0
CUB,MDE,3620,36,0
CUB,MDE,80,2,0
CUB,MDE,100,2,0
CUB,MDE,200,50,0
CUB,MDE,16,70,0
CUB,MDE,11,2,0
CUB,MDE,17,9,0
CUB,MDE,10,12,0
CUB,MDE,7,1,0
CUB,MDE,199,4,0
CUB,MDE,5,0,0
CUB,MDE,550,6,0
CUB,MDE,92,81387,0
CUW,BOG,2,32,0
CUW,BOG,6,60,0
CUW,BOG,3,60,0
CUW,BOG,11,179,0
CUW,BOG,155,966,0
CUW,BOG,24,126,0
CUW,BOG,12,202,0
CUW,BOG,13,198,0
CUW,BOG,12,164,0
CUW,BOG,63,1038,0
CUW,BOG,28,295,0
CUW,BOG,4,96,0
CUW,BOG,41,1105,0
CUW,BOG,16,149,0
CUW,MDE,157,2218,0
CUW,MDE,64,946,0
CUW,MDE,72,655,0
CUW,MDE,55,455,0
CUW,MDE,14,208,0
CUW,MDE,106,1091,0
CUW,MDE,256,3139,0
CUW,MDE,162,1204,0
CUW,MDE,4,56,0
CUW,MDE,42,405,0
CUW,MDE,863,3366,0
CUW,MDE,333,1812,0
CUW,MDE,309,789,0
CUW,MDE,1373,5544,0
CUW,MDE,23,180,0
CUW,MDE,2018,11910,0
CUW,MDE,671,5629,0
CUW,MDE,812,3041,0
CUW,MDE,306,680,0
CUW,MDE,15,26,0
CUW,MDE,497,4796,0
CUW,MDE,2,36,0
CUW,MDE,6,75,0
CUW,MDE,5,51,0
CUW,MDE,4,39,0
CUW,MDE,500,130,0
CUW,MDE,6,39,0
CUW,MDE,12,74,0
CUW,MDE,24,126,0
CUW,MDE,181,1097,0
CUW,MDE,82,597,0
CUW,MDE,33,135,0
CUW,MDE,11,50,0
CUW,MDE,52,174,0
CUW,MDE,15,54,0
CUW,MDE,12,74,0
CUW,MDE,12,36,0
CUW,MDE,24,137,0
CUW,MDE,6,42,0
CUW,MDE,233,836,0
CUW,MDE,12,42,0
CUW,MDE,30,186,0
CUW,MDE,43,191,0
CUW,MDE,148,1141,0
CUW,MDE,23,138,0
CUW,MDE,60,379,0
CUW,MDE,12,65,0
CUW,MDE,238,3610,0
CUW,MDE,91,1278,0
CUW,MDE,23,319,0
CUW,MDE,216,3029,0
CUW,MDE,145,1938,0
CUW,MDE,98,1490,0
CUW,MDE,34,601,0
CUW,MDE,38,511,0
CUW,MDE,156,1655,0
CUW,MDE,4,62,0
CUW,MDE,38,476,0
CUW,MDE,19,237,0
CUW,MDE,17,183,0
CUW,MDE,8,112,0
CUW,MDE,7,111,0
CUW,MDE,11,55,0
CUW,MDE,8,51,0
CUW,MDE,1,1,0
CUW,MDE,16,29,0
CUW,MDE,30,28734,0
CHL,BOG,1,13,0
CHL,BOG,16,107,0
CHL,BOG,8,29,0
CHL,BOG,39,93,0
CHL,BOG,87,194,0
CHL,BOG,1,5,0
CHL,BOG,10,136,0
CHL,BOG,9,23,0
CHL,BOG,83,491,0
CHL,BOG,27,204,0
CHL,BOG,8,65,0
CHL,BOG,2,29,0
CHL,BOG,0,1,0
CHL,BOG,666,12182,0
CHL,BOG,30,383,0
CHL,BOG,547,3243,0
CHL,BOG,5745,41037,0
CHL,BOG,403,4448,0
CHL,BOG,129,1053,0
CHL,BOG,207,22820,0
CHL,BOG,107,1851,0
CHL,BOG,1027,3335,0
CHL,BOG,355,2655,0
CHL,BOG,1,13,0
CHL,BOG,49,3215,0
CHL,BOG,302,1653,0
CHL,BOG,39,254,0
CHL,BOG,1100,7500,0
CHL,BOG,2261,8279,0
CHL,BOG,189,649,0
CHL,BOG,2462,9303,0
CHL,BOG,2520,4882,0
CHL,BOG,29752,65616,0
CHL,BOG,1080,3101,0
CHL,BOG,413,1837,0
CHL,BOG,756,3807,0
CHL,BOG,13962,91162,0
CHL,BOG,120,289,0
CHL,BOG,352,1009,0
CHL,BOG,100,314,0
CHL,BOG,41,376,0
CHL,BOG,21,381,0
CHL,BOG,606,3291,0
CHL,BOG,194,1133,0
CHL,BOG,424,3363,0
CHL,BOG,470,2344,0
CHL,BOG,30,245,0
CHL,BOG,39,176,0
CHL,BOG,12,265,0
CHL,BOG,12379,77820,0
CHL,BOG,11661,77341,0
CHL,BOG,440,10388,0
CHL,BOG,285,2873,0
CHL,BOG,5,48,0
CHL,BOG,253,1518,0
CHL,BOG,47,266,0
CHL,BOG,2,155,0
CHL,BOG,20,176,0
CHL,BOG,2,717,0
CHL,BOG,10,1624,0
CHL,BOG,19,242,0
CHL,BOG,298,1755,0
CHL,BOG,8304,60725,0
CHL,BOG,787,8482,0
CHL,BOG,93,759,0
CHL,BOG,9,702,0
CHL,BOG,161,11966,0
CHL,BOG,248,18739,0
CHL,BOG,821,14269,0
CHL,BOG,3,119,0
CHL,BOG,50,55,0
CHL,BOG,550,177,0
CHL,BOG,1,5,0
CHL,BOG,16,93,0
CHL,BOG,168,1626,0
CHL,BOG,10,150,0
CHL,BOG,23,519,0
CHL,BOG,14,137,0
CHL,BOG,897,26214,0
CHL,BOG,20,524,0
CHL,BOG,29,1034,0
CHL,BOG,2,181,0
CHL,BOG,36,1687,0
CHL,BOG,84,4089,0
CHL,BOG,21,768,0
CHL,BOG,1,60,0
CHL,BOG,6,291,0
CHL,BOG,20,888,0
CHL,BOG,50,1446,0
CHL,BOG,67,1775,0
CHL,BOG,82,2632,0
CHL,BOG,107,4053,0
CHL,BOG,7,459,0
CHL,BOG,126,5552,0
CHL,BOG,209,3802,0
CHL,BOG,3,102,0
CHL,BOG,74,1110,0
CHL,BOG,10,163,0
CHL,BOG,14,2,0
CHL,BOG,8,1,0
CHL,BOG,2,0,0
CHL,BOG,2,0,0
CHL,BOG,0,6,0
CHL,BOG,1,0,0
CHL,BOG,90,3760,0
CHL,BOG,212,11010,0
CHL,BOG,282,2703,0
CHL,BOG,71,5739,0
CHL,BOG,329,14459,0
CHL,BOG,25,1977,0
CHL,BOG,22,3131,0
CHL,BOG,565,3783,0
CHL,BOG,10,608,0
CHL,BOG,90,1985,0
CHL,BOG,116,557,0
CHL,BOG,12,210,0
CHL,BOG,1145,38039,0
CHL,BOG,42,87,0
CHL,BOG,28,128,0
CHL,BOG,88,2625,0
CHL,BOG,33,1436,0
CHL,BOG,38,1587,0
CHL,BOG,36,271,0
CHL,BOG,9,238,0
CHL,BOG,11,479,0
CHL,BOG,17,541,0
CHL,BOG,39,151,0
CHL,BOG,36,121,0
CHL,BOG,10,335,0
CHL,BOG,34,815,0
CHL,BOG,374,13068,0
CHL,BOG,169,4651,0
CHL,BOG,7,242,0
CHL,BOG,1,158,0
CHL,BOG,3,14,0
CHL,BOG,75,4766,0
CHL,BOG,4,619,0
CHL,BOG,11,645,0
CHL,BOG,35,1842,0
CHL,BOG,90,3677,0
CHL,BOG,6,274,0
CHL,BOG,12,329,0
CHL,BOG,115,3419,0
CHL,BOG,71,927,0
CHL,BOG,736,22,0
CHL,BOG,0,6,0
CHL,MDE,18,1118,0
CHL,MDE,5,773,0
CHL,MDE,534,31294,0
CHL,MDE,6,312,0
CHL,MDE,28,1201,0
CHL,MDE,1,46,0
CHL,MDE,176,4913,0
CHL,MDE,72,2133,0
CHL,MDE,279,5301,0
CHL,MDE,153,2907,0
CHL,MDE,740,9894,0
CHL,MDE,400,6288,0
CHL,MDE,853,13648,0
CHL,MDE,489,7509,0
CHL,MDE,26,130,0
CHL,MDE,20,349,0
CHL,MDE,3,176,0
CHL,MDE,50,1491,0
CHL,MDE,116,1187,0
CHL,MDE,200,4000,0
CHL,MDE,10,147,0
CHL,MDE,65,1925,0
CHL,MDE,40,470,0
CHL,MDE,30,300,0
CHL,MDE,786,21247,0
CHL,MDE,1,32,0
CHL,MDE,6,5864,0
TWN,MDE,108,11664,0
ECU,BOG,465,1321,0
ECU,BOG,2634,10234,0
ECU,BOG,4233,14689,0
ECU,BOG,944,5390,0
ECU,BOG,18366,173730,0
ECU,BOG,142,3648,0
ECU,BOG,405,4245,0
ECU,BOG,75,720,0
ECU,BOG,450,6389,0
ECU,BOG,94,698,0
ECU,BOG,131,991,0
ECU,BOG,2,16,0
ECU,BOG,1104,7176,0
ECU,BOG,13681,75832,0
ECU,BOG,4369,23651,0
ECU,BOG,1,10,0
ECU,BOG,2788,12646,0
ECU,BOG,4417,17498,0
ECU,BOG,8201,37055,0
ECU,BOG,1290,4701,0
ECU,BOG,12482,42011,0
ECU,BOG,94539,261906,0
ECU,BOG,3751,11120,0
ECU,BOG,11544,33746,0
ECU,BOG,16455,48400,0
ECU,BOG,11418,46905,0
ECU,BOG,6964,67019,0
ECU,BOG,1745,5418,0
ECU,BOG,7971,29717,0
ECU,BOG,233,2100,0
ECU,BOG,314,2970,0
ECU,BOG,338,3556,0
ECU,BOG,900,8649,0
ECU,BOG,1986,12299,0
ECU,BOG,1258,13112,0
ECU,BOG,299,2592,0
ECU,BOG,1105,7838,0
ECU,BOG,1469,10503,0
ECU,BOG,3210,10669,0
ECU,BOG,72,733,0
ECU,BOG,16,163,0
ECU,BOG,887,5253,0
ECU,BOG,1,6,0
ECU,BOG,37379,249796,0
ECU,BOG,14969,113522,0
ECU,BOG,150,1508,0
ECU,BOG,2927,16547,0
ECU,BOG,959,4373,0
ECU,BOG,5500,33372,0
ECU,BOG,229,2272,0
ECU,BOG,5900,1526,0
ECU,BOG,9800,4521,0
ECU,BOG,51,1897,0
ECU,BOG,15,720,0
ECU,BOG,100,799,0
ECU,BOG,199,1713,0
ECU,BOG,100,1010,0
ECU,BOG,5250,718,0
ECU,BOG,20,2,0
ECU,BOG,84,1168,0
ECU,BOG,228,5456,0
ECU,BOG,456,15448,0
ECU,BOG,172,1209,0
ECU,BOG,81356,72308,0
ECU,BOG,300,3,0
ECU,BOG,21,591,0
ECU,IPI,7470,53522,0
ECU,IPI,4510,24456,0
ECU,IPI,581,3210,0
ECU,IPI,2250,6480,0
ECU,IPI,141,1269,0
ECU,IPI,178,93563,0
ECU,IPI,900,8177,0
ECU,IPI,440,34245,0
ECU,IPI,4,30,0
ECU,IPI,560,1462,0
ECU,IPI,2,19,0
ECU,IPI,80,2079,0
ECU,IPI,7,186,0
ECU,IPI,920,7823,0
ECU,IPI,210,9263,0
ECU,IPI,3,15,0
ECU,IPI,1,3,0
ECU,IPI,1,4,0
ECU,MDE,85800,7749,0
ECU,MDE,25,222,0
ECU,MDE,69,768,0
ECU,MDE,148,3543,0
ECU,MDE,136,2756,0
ECU,MDE,25,249,0
ECU,MDE,5500,440,0
ECU,MDE,28000,1998,0
ECU,MDE,55,4425,0
ECU,MDE,60,1185,0
ECU,MDE,21800,16350,0
